"intensity","laneId","dateObserved","location__coordinates","location__type","id","type","vehicleType","reversedLane"
"73","1","2023-01-02T00:00:00/2023-01-03T00:00:00","null","Point","MMM_EcoCompt_X2H22104771_202301020000","TrafficFlowObserved","bicycle","False"
"","","","null","","","","",""
