"intensity","laneId","dateObserved","location__coordinates","location__type","id","type","vehicleType","reversedLane"
"290","162938367","2024-11-13T00:00:00/2024-11-14T00:00:00","3.8224","Point","MMM_EcoCompt_X2H22104766_202411130000","TrafficFlowObserved","bicycle","False"
"","","","43.6452","","","","",""
