intensity;laneId;date;longitude;latitude;id;type;vehicleType;reversedLane
595;374829525;2023-01-01;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301010000;TrafficFlowObserved;bicycle;False
1591;374829525;2023-01-02;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301020000;TrafficFlowObserved;bicycle;False
1858;374829525;2023-01-03;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301030000;TrafficFlowObserved;bicycle;False
2325;374829525;2023-01-04;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301040000;TrafficFlowObserved;bicycle;False
2557;374829525;2023-01-05;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301050000;TrafficFlowObserved;bicycle;False
2495;374829525;2023-01-06;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301060000;TrafficFlowObserved;bicycle;False
1083;374829525;2023-01-07;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301070000;TrafficFlowObserved;bicycle;False
647;374829525;2023-01-08;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301080000;TrafficFlowObserved;bicycle;False
2634;374829525;2023-01-09;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301090000;TrafficFlowObserved;bicycle;False
2626;374829525;2023-01-10;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301100000;TrafficFlowObserved;bicycle;False
2488;374829525;2023-01-11;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301110000;TrafficFlowObserved;bicycle;False
2578;374829525;2023-01-12;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301120000;TrafficFlowObserved;bicycle;False
2415;374829525;2023-01-13;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301130000;TrafficFlowObserved;bicycle;False
1071;374829525;2023-01-14;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301140000;TrafficFlowObserved;bicycle;False
767;374829525;2023-01-15;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301150000;TrafficFlowObserved;bicycle;False
2230;374829525;2023-01-16;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301160000;TrafficFlowObserved;bicycle;False
2452;374829525;2023-01-17;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301170000;TrafficFlowObserved;bicycle;False
2409;374829525;2023-01-18;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301180000;TrafficFlowObserved;bicycle;False
2491;374829525;2023-01-19;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301190000;TrafficFlowObserved;bicycle;False
2167;374829525;2023-01-20;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301200000;TrafficFlowObserved;bicycle;False
844;374829525;2023-01-21;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301210000;TrafficFlowObserved;bicycle;False
594;374829525;2023-01-22;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301220000;TrafficFlowObserved;bicycle;False
2072;374829525;2023-01-23;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301230000;TrafficFlowObserved;bicycle;False
2183;374829525;2023-01-24;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301240000;TrafficFlowObserved;bicycle;False
2243;374829525;2023-01-25;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301250000;TrafficFlowObserved;bicycle;False
2247;374829525;2023-01-26;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301260000;TrafficFlowObserved;bicycle;False
2016;374829525;2023-01-27;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301270000;TrafficFlowObserved;bicycle;False
886;374829525;2023-01-28;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301280000;TrafficFlowObserved;bicycle;False
536;374829525;2023-01-29;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301290000;TrafficFlowObserved;bicycle;False
2183;374829525;2023-01-30;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301300000;TrafficFlowObserved;bicycle;False
2477;374829525;2023-01-31;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202301310000;TrafficFlowObserved;bicycle;False
2620;374829525;2023-02-01;3.852038;43.631989;MMM_EcoCompt_X2H21070349_202302010000;TrafficFlowObserved;bicycle;False
