intensity;laneId;date;longitude;latitude;id;type;vehicleType;reversedLane
734;563323786;2023-02-10;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202302100000;TrafficFlowObserved;bicycle;False
714;563323786;2023-02-11;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202302110000;TrafficFlowObserved;bicycle;False
492;563323786;2023-02-12;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202302120000;TrafficFlowObserved;bicycle;False
1022;563323786;2023-02-13;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202302130000;TrafficFlowObserved;bicycle;False
1179;563323786;2023-02-14;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202302140000;TrafficFlowObserved;bicycle;False
1182;563323786;2023-02-15;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202302150000;TrafficFlowObserved;bicycle;False
1155;563323786;2023-02-16;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202302160000;TrafficFlowObserved;bicycle;False
1105;563323786;2023-02-17;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202302170000;TrafficFlowObserved;bicycle;False
628;563323786;2023-02-18;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202302180000;TrafficFlowObserved;bicycle;False
462;563323786;2023-02-19;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202302190000;TrafficFlowObserved;bicycle;False
956;563323786;2023-02-20;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202302200000;TrafficFlowObserved;bicycle;False
999;563323786;2023-02-21;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202302210000;TrafficFlowObserved;bicycle;False
949;563323786;2023-02-22;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202302220000;TrafficFlowObserved;bicycle;False
867;563323786;2023-02-23;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202302230000;TrafficFlowObserved;bicycle;False
626;563323786;2023-02-24;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202302240000;TrafficFlowObserved;bicycle;False
487;563323786;2023-02-25;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202302250000;TrafficFlowObserved;bicycle;False
376;563323786;2023-02-26;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202302260000;TrafficFlowObserved;bicycle;False
484;563323786;2023-02-27;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202302270000;TrafficFlowObserved;bicycle;False
672;563323786;2023-02-28;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202302280000;TrafficFlowObserved;bicycle;False
831;563323786;2023-03-01;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202303010000;TrafficFlowObserved;bicycle;False
845;563323786;2023-03-02;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202303020000;TrafficFlowObserved;bicycle;False
805;563323786;2023-03-03;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202303030000;TrafficFlowObserved;bicycle;False
542;563323786;2023-03-04;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202303040000;TrafficFlowObserved;bicycle;False
387;563323786;2023-03-05;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202303050000;TrafficFlowObserved;bicycle;False
989;563323786;2023-03-06;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202303060000;TrafficFlowObserved;bicycle;False
992;563323786;2023-03-07;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202303070000;TrafficFlowObserved;bicycle;False
1139;563323786;2023-03-08;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202303080000;TrafficFlowObserved;bicycle;False
1085;563323786;2023-03-09;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202303090000;TrafficFlowObserved;bicycle;False
957;563323786;2023-03-10;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202303100000;TrafficFlowObserved;bicycle;False
692;563323786;2023-03-11;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202303110000;TrafficFlowObserved;bicycle;False
499;563323786;2023-03-12;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202303120000;TrafficFlowObserved;bicycle;False
991;563323786;2023-03-13;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202303130000;TrafficFlowObserved;bicycle;False
1089;563323786;2023-03-14;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202303140000;TrafficFlowObserved;bicycle;False
1225;563323786;2023-03-15;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202303150000;TrafficFlowObserved;bicycle;False
1148;563323786;2023-03-16;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202303160000;TrafficFlowObserved;bicycle;False
1035;563323786;2023-03-17;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202303170000;TrafficFlowObserved;bicycle;False
668;563323786;2023-03-18;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202303180000;TrafficFlowObserved;bicycle;False
497;563323786;2023-03-19;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202303190000;TrafficFlowObserved;bicycle;False
1052;563323786;2023-03-20;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202303200000;TrafficFlowObserved;bicycle;False
1202;563323786;2023-03-21;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202303210000;TrafficFlowObserved;bicycle;False
1231;563323786;2023-03-22;3.870090;43.614640;MMM_EcoCompt_X2H21111121_202303220000;TrafficFlowObserved;bicycle;False
