intensity;laneId;date;longitude;latitude;id;type;vehicleType;reversedLane
109;31450626;2023-01-01;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301010000;TrafficFlowObserved;bicycle;False
239;31450626;2023-01-02;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301020000;TrafficFlowObserved;bicycle;False
288;31450626;2023-01-03;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301030000;TrafficFlowObserved;bicycle;False
370;31450626;2023-01-04;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301040000;TrafficFlowObserved;bicycle;False
5;31450626;2023-01-05;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301050000;TrafficFlowObserved;bicycle;False
412;31450626;2023-01-06;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301060000;TrafficFlowObserved;bicycle;False
240;31450626;2023-01-07;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301070000;TrafficFlowObserved;bicycle;False
235;31450626;2023-01-08;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301080000;TrafficFlowObserved;bicycle;False
424;31450626;2023-01-09;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301090000;TrafficFlowObserved;bicycle;False
445;31450626;2023-01-10;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301100000;TrafficFlowObserved;bicycle;False
382;31450626;2023-01-11;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301110000;TrafficFlowObserved;bicycle;False
446;31450626;2023-01-12;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301120000;TrafficFlowObserved;bicycle;False
355;31450626;2023-01-13;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301130000;TrafficFlowObserved;bicycle;False
244;31450626;2023-01-14;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301140000;TrafficFlowObserved;bicycle;False
214;31450626;2023-01-15;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301150000;TrafficFlowObserved;bicycle;False
372;31450626;2023-01-16;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301160000;TrafficFlowObserved;bicycle;False
385;31450626;2023-01-17;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301170000;TrafficFlowObserved;bicycle;False
369;31450626;2023-01-18;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301180000;TrafficFlowObserved;bicycle;False
455;31450626;2023-01-19;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301190000;TrafficFlowObserved;bicycle;False
7;31450626;2023-01-20;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301200000;TrafficFlowObserved;bicycle;False
203;31450626;2023-01-21;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301210000;TrafficFlowObserved;bicycle;False
141;31450626;2023-01-22;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301220000;TrafficFlowObserved;bicycle;False
383;31450626;2023-01-23;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301230000;TrafficFlowObserved;bicycle;False
408;31450626;2023-01-24;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301240000;TrafficFlowObserved;bicycle;False
392;31450626;2023-01-25;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301250000;TrafficFlowObserved;bicycle;False
403;31450626;2023-01-26;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301260000;TrafficFlowObserved;bicycle;False
327;31450626;2023-01-27;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301270000;TrafficFlowObserved;bicycle;False
160;31450626;2023-01-28;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301280000;TrafficFlowObserved;bicycle;False
178;31450626;2023-01-29;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301290000;TrafficFlowObserved;bicycle;False
369;31450626;2023-01-30;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301300000;TrafficFlowObserved;bicycle;False
395;31450626;2023-01-31;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202301310000;TrafficFlowObserved;bicycle;False
394;31450626;2023-02-01;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202302010000;TrafficFlowObserved;bicycle;False
422;31450626;2023-02-02;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202302020000;TrafficFlowObserved;bicycle;False
360;31450626;2023-02-03;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202302030000;TrafficFlowObserved;bicycle;False
203;31450626;2023-02-04;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202302040000;TrafficFlowObserved;bicycle;False
237;31450626;2023-02-05;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202302050000;TrafficFlowObserved;bicycle;False
3;31450626;2023-02-05;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202302050000;TrafficFlowObserved;bicycle;False
374;31450626;2023-02-06;3.898100;43.614000;MMM_EcoCompt_X2H22104774_202302060000;TrafficFlowObserved;bicycle;False
