intensity;laneId;date;longitude;latitude;id;type;vehicleType;reversedLane
292;734202564;2023-01-01;3.833600;43.614650;MMM_EcoCompt_X2H20042633_202301010000;TrafficFlowObserved;bicycle;False
545;734202564;2023-01-02;3.833600;43.614650;MMM_EcoCompt_X2H20042633_202301020000;TrafficFlowObserved;bicycle;False
797;734202564;2023-01-03;3.833600;43.614650;MMM_EcoCompt_X2H20042633_202301030000;TrafficFlowObserved;bicycle;False
999;734202564;2023-01-04;3.833600;43.614650;MMM_EcoCompt_X2H20042633_202301040000;TrafficFlowObserved;bicycle;False
8;734202564;2023-01-05;3.833600;43.614650;MMM_EcoCompt_X2H20042633_202301050000;TrafficFlowObserved;bicycle;False
1006;734202564;2023-01-06;3.833600;43.614650;MMM_EcoCompt_X2H20042633_202301060000;TrafficFlowObserved;bicycle;False
543;734202564;2023-01-07;3.833600;43.614650;MMM_EcoCompt_X2H20042633_202301070000;TrafficFlowObserved;bicycle;False
453;734202564;2023-01-08;3.833600;43.614650;MMM_EcoCompt_X2H20042633_202301080000;TrafficFlowObserved;bicycle;False
1089;734202564;2023-01-09;3.833600;43.614650;MMM_EcoCompt_X2H20042633_202301090000;TrafficFlowObserved;bicycle;False
1181;734202564;2023-01-10;3.833600;43.614650;MMM_EcoCompt_X2H20042633_202301100000;TrafficFlowObserved;bicycle;False
1024;734202564;2023-01-11;3.833600;43.614650;MMM_EcoCompt_X2H20042633_202301110000;TrafficFlowObserved;bicycle;False
1179;734202564;2023-01-12;3.833600;43.614650;MMM_EcoCompt_X2H20042633_202301120000;TrafficFlowObserved;bicycle;False
1110;734202564;2023-01-13;3.833600;43.614650;MMM_EcoCompt_X2H20042633_202301130000;TrafficFlowObserved;bicycle;False
557;734202564;2023-01-14;3.833600;43.614650;MMM_EcoCompt_X2H20042633_202301140000;TrafficFlowObserved;bicycle;False
437;734202564;2023-01-15;3.833600;43.614650;MMM_EcoCompt_X2H20042633_202301150000;TrafficFlowObserved;bicycle;False
989;734202564;2023-01-16;3.833600;43.614650;MMM_EcoCompt_X2H20042633_202301160000;TrafficFlowObserved;bicycle;False
1025;734202564;2023-01-17;3.833600;43.614650;MMM_EcoCompt_X2H20042633_202301170000;TrafficFlowObserved;bicycle;False
971;734202564;2023-01-18;3.833600;43.614650;MMM_EcoCompt_X2H20042633_202301180000;TrafficFlowObserved;bicycle;False
