intensity;laneId;date;longitude;latitude;id;type;vehicleType;reversedLane
118;135001721;2023-01-01;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301010000;TrafficFlowObserved;bicycle;False
271;135001721;2023-01-02;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301020000;TrafficFlowObserved;bicycle;False
416;135001721;2023-01-03;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301030000;TrafficFlowObserved;bicycle;False
509;135001721;2023-01-04;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301040000;TrafficFlowObserved;bicycle;False
602;135001721;2023-01-05;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301050000;TrafficFlowObserved;bicycle;False
518;135001721;2023-01-06;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301060000;TrafficFlowObserved;bicycle;False
241;135001721;2023-01-07;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301070000;TrafficFlowObserved;bicycle;False
201;135001721;2023-01-08;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301080000;TrafficFlowObserved;bicycle;False
587;135001721;2023-01-09;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301090000;TrafficFlowObserved;bicycle;False
608;135001721;2023-01-10;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301100000;TrafficFlowObserved;bicycle;False
567;135001721;2023-01-11;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301110000;TrafficFlowObserved;bicycle;False
614;135001721;2023-01-12;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301120000;TrafficFlowObserved;bicycle;False
561;135001721;2023-01-13;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301130000;TrafficFlowObserved;bicycle;False
247;135001721;2023-01-14;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301140000;TrafficFlowObserved;bicycle;False
191;135001721;2023-01-15;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301150000;TrafficFlowObserved;bicycle;False
517;135001721;2023-01-16;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301160000;TrafficFlowObserved;bicycle;False
531;135001721;2023-01-17;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301170000;TrafficFlowObserved;bicycle;False
514;135001721;2023-01-18;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301180000;TrafficFlowObserved;bicycle;False
688;135001721;2023-01-19;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301190000;TrafficFlowObserved;bicycle;False
465;135001721;2023-01-20;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301200000;TrafficFlowObserved;bicycle;False
217;135001721;2023-01-21;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301210000;TrafficFlowObserved;bicycle;False
163;135001721;2023-01-22;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301220000;TrafficFlowObserved;bicycle;False
609;135001721;2023-01-23;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301230000;TrafficFlowObserved;bicycle;False
595;135001721;2023-01-24;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301240000;TrafficFlowObserved;bicycle;False
488;135001721;2023-01-25;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301250000;TrafficFlowObserved;bicycle;False
610;135001721;2023-01-26;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301260000;TrafficFlowObserved;bicycle;False
503;135001721;2023-01-27;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301270000;TrafficFlowObserved;bicycle;False
179;135001721;2023-01-28;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301280000;TrafficFlowObserved;bicycle;False
166;135001721;2023-01-29;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301290000;TrafficFlowObserved;bicycle;False
487;135001721;2023-01-30;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301300000;TrafficFlowObserved;bicycle;False
627;135001721;2023-01-31;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202301310000;TrafficFlowObserved;bicycle;False
555;135001721;2023-02-01;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202302010000;TrafficFlowObserved;bicycle;False
586;135001721;2023-02-02;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202302020000;TrafficFlowObserved;bicycle;False
537;135001721;2023-02-03;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202302030000;TrafficFlowObserved;bicycle;False
248;135001721;2023-02-04;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202302040000;TrafficFlowObserved;bicycle;False
