intensity;laneId;date;longitude;latitude;id;type;vehicleType;reversedLane
105;10429699;2023-01-01;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301010000;TrafficFlowObserved;bicycle;False
57;10429699;2023-01-02;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301020000;TrafficFlowObserved;bicycle;False
42;10429699;2023-01-03;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301030000;TrafficFlowObserved;bicycle;False
86;10429699;2023-01-04;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301040000;TrafficFlowObserved;bicycle;False
0;10429699;2023-01-05;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301050000;TrafficFlowObserved;bicycle;False
81;10429699;2023-01-06;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301060000;TrafficFlowObserved;bicycle;False
94;10429699;2023-01-07;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301070000;TrafficFlowObserved;bicycle;False
149;10429699;2023-01-08;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301080000;TrafficFlowObserved;bicycle;False
66;10429699;2023-01-09;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301090000;TrafficFlowObserved;bicycle;False
85;10429699;2023-01-10;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301100000;TrafficFlowObserved;bicycle;False
93;10429699;2023-01-11;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301110000;TrafficFlowObserved;bicycle;False
65;10429699;2023-01-12;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301120000;TrafficFlowObserved;bicycle;False
72;10429699;2023-01-13;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301130000;TrafficFlowObserved;bicycle;False
88;10429699;2023-01-14;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301140000;TrafficFlowObserved;bicycle;False
124;10429699;2023-01-15;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301150000;TrafficFlowObserved;bicycle;False
61;10429699;2023-01-16;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301160000;TrafficFlowObserved;bicycle;False
63;10429699;2023-01-17;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301170000;TrafficFlowObserved;bicycle;False
12;10429699;2023-01-18;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301180000;TrafficFlowObserved;bicycle;False
55;10429699;2023-01-19;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301190000;TrafficFlowObserved;bicycle;False
0;10429699;2023-01-20;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301200000;TrafficFlowObserved;bicycle;False
40;10429699;2023-01-21;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301210000;TrafficFlowObserved;bicycle;False
80;10429699;2023-01-22;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301220000;TrafficFlowObserved;bicycle;False
20;10429699;2023-01-23;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301230000;TrafficFlowObserved;bicycle;False
55;10429699;2023-01-24;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301240000;TrafficFlowObserved;bicycle;False
37;10429699;2023-01-25;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301250000;TrafficFlowObserved;bicycle;False
64;10429699;2023-01-26;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301260000;TrafficFlowObserved;bicycle;False
43;10429699;2023-01-27;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301270000;TrafficFlowObserved;bicycle;False
77;10429699;2023-01-28;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301280000;TrafficFlowObserved;bicycle;False
123;10429699;2023-01-29;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301290000;TrafficFlowObserved;bicycle;False
89;10429699;2023-01-30;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301300000;TrafficFlowObserved;bicycle;False
92;10429699;2023-01-31;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202301310000;TrafficFlowObserved;bicycle;False
75;10429699;2023-02-01;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202302010000;TrafficFlowObserved;bicycle;False
80;10429699;2023-02-02;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202302020000;TrafficFlowObserved;bicycle;False
82;10429699;2023-02-03;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202302030000;TrafficFlowObserved;bicycle;False
73;10429699;2023-02-04;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202302040000;TrafficFlowObserved;bicycle;False
3;10429699;2023-02-05;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202302050000;TrafficFlowObserved;bicycle;False
183;10429699;2023-02-05;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202302050000;TrafficFlowObserved;bicycle;False
72;10429699;2023-02-06;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202302060000;TrafficFlowObserved;bicycle;False
40;10429699;2023-02-07;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202302070000;TrafficFlowObserved;bicycle;False
76;10429699;2023-02-08;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202302080000;TrafficFlowObserved;bicycle;False
75;10429699;2023-02-09;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202302090000;TrafficFlowObserved;bicycle;False
91;10429699;2023-02-10;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202302100000;TrafficFlowObserved;bicycle;False
90;10429699;2023-02-11;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202302110000;TrafficFlowObserved;bicycle;False
133;10429699;2023-02-12;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202302120000;TrafficFlowObserved;bicycle;False
80;10429699;2023-02-13;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202302130000;TrafficFlowObserved;bicycle;False
62;10429699;2023-02-14;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202302140000;TrafficFlowObserved;bicycle;False
83;10429699;2023-02-15;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202302150000;TrafficFlowObserved;bicycle;False
99;10429699;2023-02-16;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202302160000;TrafficFlowObserved;bicycle;False
84;10429699;2023-02-17;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202302170000;TrafficFlowObserved;bicycle;False
112;10429699;2023-02-18;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202302180000;TrafficFlowObserved;bicycle;False
196;10429699;2023-02-19;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202302190000;TrafficFlowObserved;bicycle;False
70;10429699;2023-02-20;3.893790;43.629590;MMM_EcoCompt_X2H20104132_202302200000;TrafficFlowObserved;bicycle;False
