intensity;laneId;date;longitude;latitude;id;type;vehicleType;reversedLane
57;60703959;2023-01-01;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301010000;TrafficFlowObserved;bicycle;False
138;60703959;2023-01-02;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301020000;TrafficFlowObserved;bicycle;False
194;60703959;2023-01-03;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301030000;TrafficFlowObserved;bicycle;False
250;60703959;2023-01-04;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301040000;TrafficFlowObserved;bicycle;False
1;60703959;2023-01-05;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301050000;TrafficFlowObserved;bicycle;False
238;60703959;2023-01-06;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301060000;TrafficFlowObserved;bicycle;False
138;60703959;2023-01-07;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301070000;TrafficFlowObserved;bicycle;False
94;60703959;2023-01-08;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301080000;TrafficFlowObserved;bicycle;False
224;60703959;2023-01-09;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301090000;TrafficFlowObserved;bicycle;False
249;60703959;2023-01-10;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301100000;TrafficFlowObserved;bicycle;False
212;60703959;2023-01-11;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301110000;TrafficFlowObserved;bicycle;False
245;60703959;2023-01-12;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301120000;TrafficFlowObserved;bicycle;False
255;60703959;2023-01-13;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301130000;TrafficFlowObserved;bicycle;False
156;60703959;2023-01-14;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301140000;TrafficFlowObserved;bicycle;False
90;60703959;2023-01-15;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301150000;TrafficFlowObserved;bicycle;False
240;60703959;2023-01-16;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301160000;TrafficFlowObserved;bicycle;False
230;60703959;2023-01-17;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301170000;TrafficFlowObserved;bicycle;False
211;60703959;2023-01-18;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301180000;TrafficFlowObserved;bicycle;False
235;60703959;2023-01-19;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301190000;TrafficFlowObserved;bicycle;False
4;60703959;2023-01-20;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301200000;TrafficFlowObserved;bicycle;False
126;60703959;2023-01-21;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301210000;TrafficFlowObserved;bicycle;False
52;60703959;2023-01-22;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301220000;TrafficFlowObserved;bicycle;False
213;60703959;2023-01-23;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301230000;TrafficFlowObserved;bicycle;False
250;60703959;2023-01-24;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301240000;TrafficFlowObserved;bicycle;False
151;60703959;2023-01-25;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301250000;TrafficFlowObserved;bicycle;False
103;60703959;2023-01-26;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301260000;TrafficFlowObserved;bicycle;False
82;60703959;2023-01-27;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301270000;TrafficFlowObserved;bicycle;False
60;60703959;2023-01-28;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301280000;TrafficFlowObserved;bicycle;False
21;60703959;2023-01-29;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301290000;TrafficFlowObserved;bicycle;False
87;60703959;2023-01-30;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301300000;TrafficFlowObserved;bicycle;False
114;60703959;2023-01-31;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202301310000;TrafficFlowObserved;bicycle;False
90;60703959;2023-02-01;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302010000;TrafficFlowObserved;bicycle;False
104;60703959;2023-02-02;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302020000;TrafficFlowObserved;bicycle;False
107;60703959;2023-02-03;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302030000;TrafficFlowObserved;bicycle;False
60;60703959;2023-02-04;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302040000;TrafficFlowObserved;bicycle;False
47;60703959;2023-02-05;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302050000;TrafficFlowObserved;bicycle;False
3;60703959;2023-02-05;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302050000;TrafficFlowObserved;bicycle;False
84;60703959;2023-02-06;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302060000;TrafficFlowObserved;bicycle;False
76;60703959;2023-02-07;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302070000;TrafficFlowObserved;bicycle;False
84;60703959;2023-02-08;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302080000;TrafficFlowObserved;bicycle;False
89;60703959;2023-02-09;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302090000;TrafficFlowObserved;bicycle;False
76;60703959;2023-02-10;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302100000;TrafficFlowObserved;bicycle;False
60;60703959;2023-02-11;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302110000;TrafficFlowObserved;bicycle;False
38;60703959;2023-02-12;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302120000;TrafficFlowObserved;bicycle;False
70;60703959;2023-02-13;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302130000;TrafficFlowObserved;bicycle;False
86;60703959;2023-02-14;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302140000;TrafficFlowObserved;bicycle;False
71;60703959;2023-02-15;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302150000;TrafficFlowObserved;bicycle;False
96;60703959;2023-02-16;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302160000;TrafficFlowObserved;bicycle;False
112;60703959;2023-02-17;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302170000;TrafficFlowObserved;bicycle;False
66;60703959;2023-02-18;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302180000;TrafficFlowObserved;bicycle;False
32;60703959;2023-02-19;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302190000;TrafficFlowObserved;bicycle;False
93;60703959;2023-02-20;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302200000;TrafficFlowObserved;bicycle;False
74;60703959;2023-02-21;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302210000;TrafficFlowObserved;bicycle;False
84;60703959;2023-02-22;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302220000;TrafficFlowObserved;bicycle;False
0;60703959;2023-02-23;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302230000;TrafficFlowObserved;bicycle;False
46;60703959;2023-02-24;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302240000;TrafficFlowObserved;bicycle;False
69;60703959;2023-02-25;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302250000;TrafficFlowObserved;bicycle;False
33;60703959;2023-02-26;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302260000;TrafficFlowObserved;bicycle;False
45;60703959;2023-02-27;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302270000;TrafficFlowObserved;bicycle;False
65;60703959;2023-02-28;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202302280000;TrafficFlowObserved;bicycle;False
79;60703959;2023-03-01;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303010000;TrafficFlowObserved;bicycle;False
1;60703959;2023-03-02;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303020000;TrafficFlowObserved;bicycle;False
86;60703959;2023-03-03;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303030000;TrafficFlowObserved;bicycle;False
86;60703959;2023-03-04;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303040000;TrafficFlowObserved;bicycle;False
57;60703959;2023-03-05;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303050000;TrafficFlowObserved;bicycle;False
110;60703959;2023-03-06;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303060000;TrafficFlowObserved;bicycle;False
80;60703959;2023-03-07;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303070000;TrafficFlowObserved;bicycle;False
67;60703959;2023-03-08;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303080000;TrafficFlowObserved;bicycle;False
64;60703959;2023-03-09;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303090000;TrafficFlowObserved;bicycle;False
0;60703959;2023-03-10;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303100000;TrafficFlowObserved;bicycle;False
44;60703959;2023-03-11;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303110000;TrafficFlowObserved;bicycle;False
39;60703959;2023-03-12;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303120000;TrafficFlowObserved;bicycle;False
73;60703959;2023-03-13;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303130000;TrafficFlowObserved;bicycle;False
115;60703959;2023-03-14;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303140000;TrafficFlowObserved;bicycle;False
96;60703959;2023-03-15;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303150000;TrafficFlowObserved;bicycle;False
125;60703959;2023-03-16;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303160000;TrafficFlowObserved;bicycle;False
108;60703959;2023-03-17;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303170000;TrafficFlowObserved;bicycle;False
72;60703959;2023-03-18;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303180000;TrafficFlowObserved;bicycle;False
53;60703959;2023-03-19;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303190000;TrafficFlowObserved;bicycle;False
123;60703959;2023-03-20;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303200000;TrafficFlowObserved;bicycle;False
108;60703959;2023-03-21;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303210000;TrafficFlowObserved;bicycle;False
125;60703959;2023-03-22;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303220000;TrafficFlowObserved;bicycle;False
114;60703959;2023-03-23;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303230000;TrafficFlowObserved;bicycle;False
103;60703959;2023-03-24;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303240000;TrafficFlowObserved;bicycle;False
80;60703959;2023-03-25;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303250000;TrafficFlowObserved;bicycle;False
34;60703959;2023-03-26;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303260000;TrafficFlowObserved;bicycle;False
85;60703959;2023-03-27;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303270000;TrafficFlowObserved;bicycle;False
123;60703959;2023-03-28;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303280000;TrafficFlowObserved;bicycle;False
115;60703959;2023-03-29;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303290000;TrafficFlowObserved;bicycle;False
103;60703959;2023-03-30;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303300000;TrafficFlowObserved;bicycle;False
104;60703959;2023-03-31;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202303310000;TrafficFlowObserved;bicycle;False
57;60703959;2023-04-01;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304010000;TrafficFlowObserved;bicycle;False
43;60703959;2023-04-02;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304020000;TrafficFlowObserved;bicycle;False
112;60703959;2023-04-03;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304030000;TrafficFlowObserved;bicycle;False
135;60703959;2023-04-04;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304040000;TrafficFlowObserved;bicycle;False
0;60703959;2023-04-05;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304050000;TrafficFlowObserved;bicycle;False
85;60703959;2023-04-06;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304060000;TrafficFlowObserved;bicycle;False
105;60703959;2023-04-07;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304070000;TrafficFlowObserved;bicycle;False
61;60703959;2023-04-08;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304080000;TrafficFlowObserved;bicycle;False
42;60703959;2023-04-09;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304090000;TrafficFlowObserved;bicycle;False
51;60703959;2023-04-10;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304100000;TrafficFlowObserved;bicycle;False
102;60703959;2023-04-11;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304110000;TrafficFlowObserved;bicycle;False
98;60703959;2023-04-12;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304120000;TrafficFlowObserved;bicycle;False
91;60703959;2023-04-13;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304130000;TrafficFlowObserved;bicycle;False
80;60703959;2023-04-14;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304140000;TrafficFlowObserved;bicycle;False
54;60703959;2023-04-15;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304150000;TrafficFlowObserved;bicycle;False
43;60703959;2023-04-16;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304160000;TrafficFlowObserved;bicycle;False
88;60703959;2023-04-17;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304170000;TrafficFlowObserved;bicycle;False
98;60703959;2023-04-18;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304180000;TrafficFlowObserved;bicycle;False
95;60703959;2023-04-19;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304190000;TrafficFlowObserved;bicycle;False
91;60703959;2023-04-20;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304200000;TrafficFlowObserved;bicycle;False
79;60703959;2023-04-21;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304210000;TrafficFlowObserved;bicycle;False
56;60703959;2023-04-22;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304220000;TrafficFlowObserved;bicycle;False
33;60703959;2023-04-23;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304230000;TrafficFlowObserved;bicycle;False
68;60703959;2023-04-24;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304240000;TrafficFlowObserved;bicycle;False
61;60703959;2023-04-25;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304250000;TrafficFlowObserved;bicycle;False
61;60703959;2023-04-26;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304260000;TrafficFlowObserved;bicycle;False
59;60703959;2023-04-27;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304270000;TrafficFlowObserved;bicycle;False
74;60703959;2023-04-28;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304280000;TrafficFlowObserved;bicycle;False
52;60703959;2023-04-29;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304290000;TrafficFlowObserved;bicycle;False
21;60703959;2023-04-30;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202304300000;TrafficFlowObserved;bicycle;False
34;60703959;2023-05-01;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305010000;TrafficFlowObserved;bicycle;False
65;60703959;2023-05-02;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305020000;TrafficFlowObserved;bicycle;False
69;60703959;2023-05-03;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305030000;TrafficFlowObserved;bicycle;False
69;60703959;2023-05-04;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305040000;TrafficFlowObserved;bicycle;False
64;60703959;2023-05-05;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305050000;TrafficFlowObserved;bicycle;False
42;60703959;2023-05-06;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305060000;TrafficFlowObserved;bicycle;False
22;60703959;2023-05-07;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305070000;TrafficFlowObserved;bicycle;False
27;60703959;2023-05-08;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305080000;TrafficFlowObserved;bicycle;False
57;60703959;2023-05-09;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305090000;TrafficFlowObserved;bicycle;False
52;60703959;2023-05-10;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305100000;TrafficFlowObserved;bicycle;False
83;60703959;2023-05-11;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305110000;TrafficFlowObserved;bicycle;False
48;60703959;2023-05-12;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305120000;TrafficFlowObserved;bicycle;False
42;60703959;2023-05-13;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305130000;TrafficFlowObserved;bicycle;False
32;60703959;2023-05-14;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305140000;TrafficFlowObserved;bicycle;False
74;60703959;2023-05-15;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305150000;TrafficFlowObserved;bicycle;False
62;60703959;2023-05-16;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305160000;TrafficFlowObserved;bicycle;False
66;60703959;2023-05-17;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305170000;TrafficFlowObserved;bicycle;False
4;60703959;2023-05-18;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305180000;TrafficFlowObserved;bicycle;False
50;60703959;2023-05-19;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305190000;TrafficFlowObserved;bicycle;False
4;60703959;2023-05-20;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305200000;TrafficFlowObserved;bicycle;False
2;60703959;2023-05-21;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305210000;TrafficFlowObserved;bicycle;False
36;60703959;2023-05-22;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305220000;TrafficFlowObserved;bicycle;False
72;60703959;2023-05-23;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305230000;TrafficFlowObserved;bicycle;False
50;60703959;2023-05-24;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305240000;TrafficFlowObserved;bicycle;False
49;60703959;2023-05-25;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305250000;TrafficFlowObserved;bicycle;False
56;60703959;2023-05-26;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305260000;TrafficFlowObserved;bicycle;False
40;60703959;2023-05-27;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305270000;TrafficFlowObserved;bicycle;False
26;60703959;2023-05-28;3.929726;43.637508;MMM_EcoCompt_X2H22043032_202305280000;TrafficFlowObserved;bicycle;False
