intensity;laneId;date;longitude;latitude;id;type;vehicleType;reversedLane
63;249866952;2023-01-01;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301010000;TrafficFlowObserved;bicycle;False
160;249866952;2023-01-02;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301020000;TrafficFlowObserved;bicycle;False
281;249866952;2023-01-03;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301030000;TrafficFlowObserved;bicycle;False
366;249866952;2023-01-04;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301040000;TrafficFlowObserved;bicycle;False
400;249866952;2023-01-05;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301050000;TrafficFlowObserved;bicycle;False
334;249866952;2023-01-06;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301060000;TrafficFlowObserved;bicycle;False
101;249866952;2023-01-07;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301070000;TrafficFlowObserved;bicycle;False
143;249866952;2023-01-08;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301080000;TrafficFlowObserved;bicycle;False
419;249866952;2023-01-09;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301090000;TrafficFlowObserved;bicycle;False
422;249866952;2023-01-10;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301100000;TrafficFlowObserved;bicycle;False
528;249866952;2023-01-11;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301110000;TrafficFlowObserved;bicycle;False
402;249866952;2023-01-12;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301120000;TrafficFlowObserved;bicycle;False
300;249866952;2023-01-13;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301130000;TrafficFlowObserved;bicycle;False
109;249866952;2023-01-14;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301140000;TrafficFlowObserved;bicycle;False
111;249866952;2023-01-15;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301150000;TrafficFlowObserved;bicycle;False
304;249866952;2023-01-16;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301160000;TrafficFlowObserved;bicycle;False
312;249866952;2023-01-17;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301170000;TrafficFlowObserved;bicycle;False
317;249866952;2023-01-18;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301180000;TrafficFlowObserved;bicycle;False
293;249866952;2023-01-19;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301190000;TrafficFlowObserved;bicycle;False
284;249866952;2023-01-20;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301200000;TrafficFlowObserved;bicycle;False
115;249866952;2023-01-21;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301210000;TrafficFlowObserved;bicycle;False
108;249866952;2023-01-22;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301220000;TrafficFlowObserved;bicycle;False
337;249866952;2023-01-23;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301230000;TrafficFlowObserved;bicycle;False
315;249866952;2023-01-24;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301240000;TrafficFlowObserved;bicycle;False
323;249866952;2023-01-25;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301250000;TrafficFlowObserved;bicycle;False
296;249866952;2023-01-26;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301260000;TrafficFlowObserved;bicycle;False
253;249866952;2023-01-27;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301270000;TrafficFlowObserved;bicycle;False
81;249866952;2023-01-28;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301280000;TrafficFlowObserved;bicycle;False
108;249866952;2023-01-29;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301290000;TrafficFlowObserved;bicycle;False
312;249866952;2023-01-30;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301300000;TrafficFlowObserved;bicycle;False
342;249866952;2023-01-31;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202301310000;TrafficFlowObserved;bicycle;False
305;249866952;2023-02-01;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202302010000;TrafficFlowObserved;bicycle;False
395;249866952;2023-02-02;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202302020000;TrafficFlowObserved;bicycle;False
293;249866952;2023-02-03;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202302030000;TrafficFlowObserved;bicycle;False
132;249866952;2023-02-04;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202302040000;TrafficFlowObserved;bicycle;False
155;249866952;2023-02-05;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202302050000;TrafficFlowObserved;bicycle;False
3;249866952;2023-02-05;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202302050000;TrafficFlowObserved;bicycle;False
352;249866952;2023-02-06;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202302060000;TrafficFlowObserved;bicycle;False
241;249866952;2023-02-07;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202302070000;TrafficFlowObserved;bicycle;False
297;249866952;2023-02-08;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202302080000;TrafficFlowObserved;bicycle;False
332;249866952;2023-02-09;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202302090000;TrafficFlowObserved;bicycle;False
268;249866952;2023-02-10;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202302100000;TrafficFlowObserved;bicycle;False
99;249866952;2023-02-11;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202302110000;TrafficFlowObserved;bicycle;False
134;249866952;2023-02-12;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202302120000;TrafficFlowObserved;bicycle;False
344;249866952;2023-02-13;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202302130000;TrafficFlowObserved;bicycle;False
369;249866952;2023-02-14;3.855992;43.648909;MMM_EcoCompt_X2H22043029_202302140000;TrafficFlowObserved;bicycle;False
