intensity;laneId;date;longitude;latitude;id;type;vehicleType;reversedLane
113;243439664;2023-01-01;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301010000;TrafficFlowObserved;bicycle;False
109;243439664;2023-01-02;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301020000;TrafficFlowObserved;bicycle;False
110;243439664;2023-01-03;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301030000;TrafficFlowObserved;bicycle;False
238;243439664;2023-01-04;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301040000;TrafficFlowObserved;bicycle;False
279;243439664;2023-01-05;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301050000;TrafficFlowObserved;bicycle;False
238;243439664;2023-01-06;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301060000;TrafficFlowObserved;bicycle;False
184;243439664;2023-01-07;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301070000;TrafficFlowObserved;bicycle;False
248;243439664;2023-01-08;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301080000;TrafficFlowObserved;bicycle;False
187;243439664;2023-01-09;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301090000;TrafficFlowObserved;bicycle;False
215;243439664;2023-01-10;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301100000;TrafficFlowObserved;bicycle;False
211;243439664;2023-01-11;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301110000;TrafficFlowObserved;bicycle;False
191;243439664;2023-01-12;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301120000;TrafficFlowObserved;bicycle;False
148;243439664;2023-01-13;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301130000;TrafficFlowObserved;bicycle;False
197;243439664;2023-01-14;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301140000;TrafficFlowObserved;bicycle;False
193;243439664;2023-01-15;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301150000;TrafficFlowObserved;bicycle;False
163;243439664;2023-01-16;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301160000;TrafficFlowObserved;bicycle;False
148;243439664;2023-01-17;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301170000;TrafficFlowObserved;bicycle;False
173;243439664;2023-01-18;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301180000;TrafficFlowObserved;bicycle;False
210;243439664;2023-01-19;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301190000;TrafficFlowObserved;bicycle;False
156;243439664;2023-01-20;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301200000;TrafficFlowObserved;bicycle;False
145;243439664;2023-01-21;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301210000;TrafficFlowObserved;bicycle;False
126;243439664;2023-01-22;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301220000;TrafficFlowObserved;bicycle;False
133;243439664;2023-01-23;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301230000;TrafficFlowObserved;bicycle;False
159;243439664;2023-01-24;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301240000;TrafficFlowObserved;bicycle;False
167;243439664;2023-01-25;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301250000;TrafficFlowObserved;bicycle;False
176;243439664;2023-01-26;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301260000;TrafficFlowObserved;bicycle;False
120;243439664;2023-01-27;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301270000;TrafficFlowObserved;bicycle;False
120;243439664;2023-01-28;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301280000;TrafficFlowObserved;bicycle;False
209;243439664;2023-01-29;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301290000;TrafficFlowObserved;bicycle;False
191;243439664;2023-01-30;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301300000;TrafficFlowObserved;bicycle;False
224;243439664;2023-01-31;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202301310000;TrafficFlowObserved;bicycle;False
244;243439664;2023-02-01;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202302010000;TrafficFlowObserved;bicycle;False
221;243439664;2023-02-02;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202302020000;TrafficFlowObserved;bicycle;False
200;243439664;2023-02-03;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202302030000;TrafficFlowObserved;bicycle;False
166;243439664;2023-02-04;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202302040000;TrafficFlowObserved;bicycle;False
266;243439664;2023-02-05;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202302050000;TrafficFlowObserved;bicycle;False
3;243439664;2023-02-05;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202302050000;TrafficFlowObserved;bicycle;False
189;243439664;2023-02-06;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202302060000;TrafficFlowObserved;bicycle;False
105;243439664;2023-02-07;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202302070000;TrafficFlowObserved;bicycle;False
175;243439664;2023-02-08;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202302080000;TrafficFlowObserved;bicycle;False
0;243439664;2023-02-09;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202302090000;TrafficFlowObserved;bicycle;False
121;243439664;2023-02-22;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202302220000;TrafficFlowObserved;bicycle;False
2;243439664;2023-02-23;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202302230000;TrafficFlowObserved;bicycle;False
38;243439664;2023-02-24;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202302240000;TrafficFlowObserved;bicycle;False
125;243439664;2023-02-25;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202302250000;TrafficFlowObserved;bicycle;False
177;243439664;2023-02-26;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202302260000;TrafficFlowObserved;bicycle;False
35;243439664;2023-02-27;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202302270000;TrafficFlowObserved;bicycle;False
87;243439664;2023-02-28;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202302280000;TrafficFlowObserved;bicycle;False
162;243439664;2023-03-01;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303010000;TrafficFlowObserved;bicycle;False
155;243439664;2023-03-02;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303020000;TrafficFlowObserved;bicycle;False
160;243439664;2023-03-03;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303030000;TrafficFlowObserved;bicycle;False
208;243439664;2023-03-04;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303040000;TrafficFlowObserved;bicycle;False
309;243439664;2023-03-05;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303050000;TrafficFlowObserved;bicycle;False
196;243439664;2023-03-06;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303060000;TrafficFlowObserved;bicycle;False
214;243439664;2023-03-07;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303070000;TrafficFlowObserved;bicycle;False
223;243439664;2023-03-08;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303080000;TrafficFlowObserved;bicycle;False
0;243439664;2023-03-09;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303090000;TrafficFlowObserved;bicycle;False
156;243439664;2023-03-10;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303100000;TrafficFlowObserved;bicycle;False
110;243439664;2023-03-11;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303110000;TrafficFlowObserved;bicycle;False
311;243439664;2023-03-12;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303120000;TrafficFlowObserved;bicycle;False
183;243439664;2023-03-13;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303130000;TrafficFlowObserved;bicycle;False
194;243439664;2023-03-14;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303140000;TrafficFlowObserved;bicycle;False
270;243439664;2023-03-15;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303150000;TrafficFlowObserved;bicycle;False
255;243439664;2023-03-16;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303160000;TrafficFlowObserved;bicycle;False
195;243439664;2023-03-17;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303170000;TrafficFlowObserved;bicycle;False
155;243439664;2023-03-18;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303180000;TrafficFlowObserved;bicycle;False
233;243439664;2023-03-19;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303190000;TrafficFlowObserved;bicycle;False
267;243439664;2023-03-20;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303200000;TrafficFlowObserved;bicycle;False
254;243439664;2023-03-21;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303210000;TrafficFlowObserved;bicycle;False
298;243439664;2023-03-22;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303220000;TrafficFlowObserved;bicycle;False
196;243439664;2023-03-23;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303230000;TrafficFlowObserved;bicycle;False
173;243439664;2023-03-24;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303240000;TrafficFlowObserved;bicycle;False
275;243439664;2023-03-25;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303250000;TrafficFlowObserved;bicycle;False
228;243439664;2023-03-26;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303260000;TrafficFlowObserved;bicycle;False
207;243439664;2023-03-27;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303270000;TrafficFlowObserved;bicycle;False
289;243439664;2023-03-28;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303280000;TrafficFlowObserved;bicycle;False
273;243439664;2023-03-29;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303290000;TrafficFlowObserved;bicycle;False
227;243439664;2023-03-30;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303300000;TrafficFlowObserved;bicycle;False
189;243439664;2023-03-31;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202303310000;TrafficFlowObserved;bicycle;False
184;243439664;2023-04-01;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304010000;TrafficFlowObserved;bicycle;False
193;243439664;2023-04-02;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304020000;TrafficFlowObserved;bicycle;False
186;243439664;2023-04-03;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304030000;TrafficFlowObserved;bicycle;False
239;243439664;2023-04-04;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304040000;TrafficFlowObserved;bicycle;False
292;243439664;2023-04-05;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304050000;TrafficFlowObserved;bicycle;False
252;243439664;2023-04-06;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304060000;TrafficFlowObserved;bicycle;False
219;243439664;2023-04-07;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304070000;TrafficFlowObserved;bicycle;False
195;243439664;2023-04-08;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304080000;TrafficFlowObserved;bicycle;False
190;243439664;2023-04-09;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304090000;TrafficFlowObserved;bicycle;False
257;243439664;2023-04-10;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304100000;TrafficFlowObserved;bicycle;False
255;243439664;2023-04-11;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304110000;TrafficFlowObserved;bicycle;False
262;243439664;2023-04-12;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304120000;TrafficFlowObserved;bicycle;False
239;243439664;2023-04-13;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304130000;TrafficFlowObserved;bicycle;False
170;243439664;2023-04-14;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304140000;TrafficFlowObserved;bicycle;False
127;243439664;2023-04-15;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304150000;TrafficFlowObserved;bicycle;False
198;243439664;2023-04-16;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304160000;TrafficFlowObserved;bicycle;False
247;243439664;2023-04-17;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304170000;TrafficFlowObserved;bicycle;False
291;243439664;2023-04-18;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304180000;TrafficFlowObserved;bicycle;False
285;243439664;2023-04-19;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304190000;TrafficFlowObserved;bicycle;False
315;243439664;2023-04-20;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304200000;TrafficFlowObserved;bicycle;False
215;243439664;2023-04-21;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304210000;TrafficFlowObserved;bicycle;False
178;243439664;2023-04-22;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304220000;TrafficFlowObserved;bicycle;False
192;243439664;2023-04-23;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304230000;TrafficFlowObserved;bicycle;False
207;243439664;2023-04-24;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304240000;TrafficFlowObserved;bicycle;False
230;243439664;2023-04-25;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304250000;TrafficFlowObserved;bicycle;False
244;243439664;2023-04-26;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304260000;TrafficFlowObserved;bicycle;False
256;243439664;2023-04-27;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304270000;TrafficFlowObserved;bicycle;False
202;243439664;2023-04-28;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304280000;TrafficFlowObserved;bicycle;False
220;243439664;2023-04-29;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304290000;TrafficFlowObserved;bicycle;False
165;243439664;2023-04-30;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304300000;TrafficFlowObserved;bicycle;False
254;243439664;2023-05-01;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202305010000;TrafficFlowObserved;bicycle;False
212;243439664;2023-05-02;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202305020000;TrafficFlowObserved;bicycle;False
226;243439664;2023-05-03;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202305030000;TrafficFlowObserved;bicycle;False
217;243439664;2023-05-04;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202305040000;TrafficFlowObserved;bicycle;False
252;243439664;2023-05-05;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202305050000;TrafficFlowObserved;bicycle;False
181;243439664;2023-05-06;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202305060000;TrafficFlowObserved;bicycle;False
228;243439664;2023-05-07;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202305070000;TrafficFlowObserved;bicycle;False
239;243439664;2023-05-08;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202305080000;TrafficFlowObserved;bicycle;False
